0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,2.0
30.0,2.0
33.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,2.0
30.0,2.0
33.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,4.0
20.0,4.0
23.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
40.0,1.0
43.0,3.0
50.0,3.0
53.0,1.0
90.0,1.0
93.0,2.0
0.0,1.0
0.0,1.0
8.0,1.0
0.0,1.0
8.0,1.0
0.0,1.0
8.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
30.0,1.0
33.0,3.0
0.0,1.0
30.0,1.0
33.0,3.0
0.0,1.0
30.0,1.0
33.0,3.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
0.0,1.0
30.0,1.0
33.0,4.0
60.0,4.0
63.0,1.0
120.0,1.0
123.0,3.0
150.0,3.0
153.0,1.0
180.0,1.0
183.0,3.0
0.0,1.0
30.0,1.0
33.0,4.0
60.0,4.0
63.0,1.0
120.0,1.0
123.0,3.0
150.0,3.0
153.0,2.0
180.0,2.0
183.0,1.0
270.0,1.0
273.0,4.0
0.0,1.0
0.0,1.0
